GO_ID	pValues	interestCount	backgroundCount
GO:2000785	1.0	0	14
GO:0030021	0.6811720512583292	1	16
GO:0051899	0.6221957864493053	2	30
GO:0031016	0.3032300005892878	2	16
GO:1905232	0.43528378435773646	1	8
GO:0050862	0.7236422578828927	1	18
GO:0042462	0.5104787423462751	1	10
GO:0042461	1.0	0	4
GO:0017116	0.7604587169463339	1	20
GO:0003678	1.0	0	44
GO:0005096	0.9999799475663589	4	250
GO:0019966	0.3003092864980996	1	5
GO:1990314	0.544236266969702	1	11
GO:0008347	0.43528378435773646	1	8
GO:0032755	0.8644251717127093	4	88
GO:0003376	0.7031651933270016	1	17
GO:0030511	0.6221957864493053	2	30
GO:1905167	0.059115952531713624	2	6
GO:0050431	0.06076430483831518	4	22
GO:0060382	0.6811720512583292	1	16
GO:0032688	0.19849321650809154	2	12
GO:0032480	0.027007106815364577	6	34
GO:0005977	0.6575506730915142	1	15
GO:0006112	1.0	0	8
GO:0001658	0.4771867610776184	2	23
GO:0140896	0.34854795329137683	1	6
GO:0070493	0.17290349611200884	2	11
GO:0007171	0.19286060605380606	1	3
GO:0010837	0.03549241261796501	3	11
GO:1990108	0.19286060605380606	1	3
GO:1904507	0.5104787423462751	1	10
GO:0006958	0.7031651933270016	1	17
GO:0071397	0.6575506730915142	1	15
GO:0036315	1.0	0	3
GO:0051379	0.34854795329137683	1	6
GO:0048514	0.7031651933270016	1	17
GO:1902004	0.012403610203348282	5	21
GO:0071404	0.09338773253926848	3	16
GO:0002542	0.19286060605380606	1	3
GO:1900245	0.24850146150336413	1	4
GO:0070418	0.3003092864980996	1	5
GO:0061700	0.17290349611200884	2	11
GO:0003148	0.06970463116826818	4	23
GO:0005031	3.214212691719202e-10	9	10
GO:0045821	0.8324579989766606	1	25
GO:0030023	0.47422283438659296	1	9
GO:0042753	0.17290349611200884	2	11
GO:0090382	0.544236266969702	1	11
GO:1900006	0.07980569487613094	3	15
GO:0036089	0.3934631811564106	1	7
GO:0032506	1.0	0	3
GO:0030970	0.7427076829224035	1	19
GO:0060298	0.04127016152442236	2	5
GO:0048008	0.7031651933270016	1	17
GO:0070016	0.43528378435773646	1	8
GO:0008333	0.9503469333477125	1	42
GO:0001556	0.7031651933270016	1	17
GO:0017070	0.19849321650809154	2	12
GO:0017069	1.0	0	13
GO:0090267	0.776985913544772	1	21
GO:0090266	1.0	0	8
GO:0000145	0.7031651933270016	1	17
GO:0099023	1.0	0	7
GO:0050651	0.5104787423462751	1	10
GO:0050655	1.0	0	3
GO:0043697	0.04127016152442236	2	5
GO:0036150	0.47422283438659296	1	9
GO:1900745	0.4999083788306975	2	24
GO:0060982	0.34854795329137683	1	6
GO:1990817	0.5756674533753028	1	12
GO:0070566	1.0	0	3
GO:0021513	0.24850146150336413	1	4
GO:0032720	0.5733370205451411	4	58
GO:0060996	0.43528378435773646	1	8
GO:0035723	0.5104787423462751	1	10
GO:0045050	0.544236266969702	1	11
GO:0035252	1.0	0	9
GO:0097682	0.19286060605380606	1	3
GO:0002755	0.6811720512583292	1	16
GO:0034696	0.01358885255864113	2	3
GO:0043198	0.3282323778236946	4	42
GO:1900264	0.43528378435773646	1	8
GO:0005134	0.3003092864980996	1	5
GO:0032731	0.6137327799070982	4	61
GO:0032732	1.0	0	13
GO:0032357	0.34854795329137683	1	6
GO:0055091	0.7031651933270016	1	17
GO:0001217	0.025936029932438317	4	17
GO:0010839	0.43528378435773646	1	8
GO:0061351	0.12377138412688521	2	9
GO:0050811	0.7427076829224035	1	19
GO:0031167	0.5756674533753028	1	12
GO:0000154	1.0	0	8
GO:0030502	0.19849321650809154	2	12
GO:0030500	0.32928177815957166	2	17
GO:0044790	2.9125115657806136e-08	10	17
GO:2001189	0.19286060605380606	1	3
GO:1900119	0.7427076829224035	1	19
GO:0007254	0.9599419966715677	1	45
GO:1904646	0.312269901832389	4	41
GO:0001741	0.6575506730915142	1	15
GO:0042552	0.8261790592723188	2	45
GO:0008366	1.0	0	5
GO:0002666	0.19286060605380606	1	3
GO:0031526	0.7918727302176499	3	60
GO:0032714	0.3003092864980996	1	5
GO:0003186	0.3003092864980996	1	5
GO:0018105	0.8984462670669936	1	32
GO:1904115	0.9295578386322645	2	61
GO:0010575	0.14876489777755456	4	30
GO:1902723	0.24850146150336413	1	4
GO:0014842	1.0	0	5
GO:0034260	0.6575506730915142	1	15
GO:0042986	0.19286060605380606	1	3
GO:0010560	1.0	0	7
GO:1903020	1.0	0	3
GO:0042984	1.0	0	3
GO:0031389	0.3003092864980996	1	5
GO:0036337	0.19286060605380606	1	3
GO:0030501	0.049066607738661	6	39
GO:0006929	0.3003092864980996	1	5
GO:0044319	0.6321806093576154	1	14
GO:0098981	0.09338773253926848	3	16
GO:0031932	0.47422283438659296	1	9
GO:0036503	0.7766648932994994	5	93
GO:1990381	0.7427076829224035	1	19
GO:0070087	0.34854795329137683	1	6
GO:0007399	0.9536859936469454	17	350
GO:0030904	0.7427076829224035	1	19
GO:0007265	0.8494230251886421	3	67
GO:0051702	0.3003092864980996	1	5
GO:0051281	0.8828273436859545	1	30
GO:0051928	1.0	0	26
GO:0043270	1.0	0	4
GO:0034767	1.0	0	3
GO:0044183	0.9949829489257098	1	74
GO:0007032	0.928986423724504	1	37
GO:0051549	0.19849321650809154	2	12
GO:0097503	0.47422283438659296	1	9
GO:0034236	0.604932507316985	1	13
GO:0051018	1.0	0	27
GO:0070602	0.01358885255864113	2	3
GO:1903749	0.7200434112719593	2	36
GO:1903747	1.0	0	8
GO:2000627	0.24850146150336413	1	4
GO:0045041	0.04127016152442236	2	5
GO:0048050	0.01358885255864113	2	3
GO:0051721	0.5641278200212558	2	27
GO:0007338	0.43741567743876697	3	35
GO:0007517	0.370587670782443	5	58
GO:0061061	1.0	0	14
GO:0015721	0.9237191455103387	1	36
GO:0015718	1.0	0	15
GO:0051879	0.9537765755636486	1	43
GO:0034436	0.19286060605380606	1	3
GO:0002316	0.19286060605380606	1	3
GO:0043008	0.3934631811564106	1	7
GO:0071565	0.27699971708303567	2	15
GO:0035866	0.19286060605380606	1	3
GO:0035729	0.03549241261796501	3	11
GO:0001707	0.604932507316985	1	13
GO:0033632	0.19286060605380606	1	3
GO:0061026	0.24850146150336413	1	4
GO:0000502	0.9757320566480576	1	52
GO:1905369	1.0	0	3
GO:0160162	0.04127016152442236	2	5
GO:2000811	0.12309523642132279	3	18
GO:0035102	0.9054572450332443	1	33
GO:1900272	0.19849321650809154	2	12
GO:1903979	0.10071895874712865	2	8
GO:0043031	1.0	0	9
GO:1903978	1.0	0	3
GO:0140311	0.8925951065836721	3	74
GO:0045095	0.18283998047439293	11	117
GO:0048701	0.5104787423462751	1	10
GO:0001228	3.5156740082040764e-08	64	454
GO:0035332	0.7236422578828927	1	18
GO:0038134	0.43528378435773646	1	8
GO:0015213	0.059115952531713624	2	6
GO:0002091	0.19849321650809154	2	12
GO:0045618	0.4538446663741743	2	22
GO:0045606	1.0	0	7
GO:0045684	1.0	0	5
GO:0004859	0.544236266969702	1	11
GO:0055102	1.0	0	7
GO:0030225	0.5433950275908229	2	26
GO:0002116	0.6321806093576154	1	14
GO:0071222	0.3559490329769653	12	152
GO:0071219	1.0	0	8
GO:1903078	0.10259633168021215	7	58
GO:1903076	1.0	0	19
GO:1904377	1.0	0	5
GO:0071034	1.0	0	4
GO:0070905	0.24850146150336413	1	4
GO:0016597	1.0	0	13
GO:0048386	0.3003092864980996	1	5
GO:1990913	0.0003011344425524177	4	6
GO:0008344	0.7236422578828927	1	18
GO:0030534	1.0	0	19
GO:0048156	0.8063019602783947	2	43
GO:0060575	0.014069468163309886	3	8
GO:0006196	0.34854795329137683	1	6
GO:0009154	1.0	0	4
GO:0046033	1.0	0	8
GO:0015212	0.24850146150336413	1	4
GO:0060976	0.0021374646539683195	4	9
GO:0044342	0.34854795329137683	1	6
GO:0048672	0.24850146150336413	1	4
GO:0061966	0.34854795329137683	1	6
GO:0038036	0.5104787423462751	1	10
GO:0045125	1.0	0	3
GO:0048013	0.01595083233916187	8	48
GO:0031639	0.17290349611200884	2	11
GO:0023061	0.01358885255864113	2	3
GO:0006289	0.6519311791804359	3	48
GO:0002080	0.6401740179487392	2	31
GO:0090136	0.2507071807887816	2	14
GO:0071320	0.8820544381625574	2	52
GO:0045214	0.9427060061562016	1	40
GO:0030949	0.5756674533753028	1	12
GO:0016322	0.544236266969702	1	11
GO:0042551	1.0	0	8
GO:0070374	0.7101963505875722	11	181
GO:1904057	0.19286060605380606	1	3
GO:0051930	1.0	0	18
GO:0035640	0.544236266969702	1	11
GO:0071910	0.34854795329137683	1	6
GO:0060669	0.19286060605380606	1	3
GO:2001137	0.34854795329137683	1	6
GO:2001135	1.0	0	10
GO:0048813	0.7236422578828927	1	18
GO:0032580	0.9549204343687084	3	91
GO:0045953	0.7236422578828927	1	18
GO:0002715	1.0	0	7
GO:0042269	1.0	0	6
GO:0001516	0.6811720512583292	1	16
GO:1905075	0.3003092864980996	1	5
GO:0007158	0.42991478497756974	2	21
GO:2001238	0.45589001451650385	3	36
GO:1903140	0.47422283438659296	1	9
GO:0030175	0.8180647546719617	4	81
GO:0048179	0.07905658610117396	2	7
GO:0048769	0.19286060605380606	1	3
GO:0032930	0.405438036467731	2	20
GO:0035804	0.025938039705131852	2	4
GO:0005968	0.24850146150336413	1	4
GO:1900038	0.24850146150336413	1	4
GO:1900037	1.0	0	5
GO:0043010	0.9054572450332443	1	33
GO:0015093	0.34854795329137683	1	6
GO:0061003	0.35505509587685286	2	18
GO:0060999	1.0	0	19
GO:0060998	1.0	0	9
GO:0141111	0.7031651933270016	1	17
GO:0032436	0.5466693563967093	5	71
GO:1901800	1.0	0	20
GO:0090281	0.34854795329137683	1	6
GO:0090279	1.0	0	8
GO:0038161	0.24850146150336413	1	4
GO:0000836	0.07905658610117396	2	7
GO:0000153	1.0	0	3
GO:0045545	0.34854795329137683	1	6
GO:0097241	0.24850146150336413	1	4
GO:0090461	0.10071895874712865	2	8
GO:0080144	1.0	0	5
GO:0140002	0.030169076359702493	5	26
GO:0044208	0.43528378435773646	1	8
GO:0006167	1.0	0	4
GO:0090201	0.7236422578828927	1	18
GO:0030011	0.3934631811564106	1	7
GO:1905007	0.24850146150336413	1	4
GO:0062043	1.0	0	5
GO:0160203	0.19286060605380606	1	3
GO:0021819	0.47422283438659296	1	9
GO:0031005	0.2244868060751178	2	13
GO:0014032	0.2507071807887816	2	14
GO:0048864	1.0	0	5
GO:0048745	1.0	0	11
GO:0097068	0.19286060605380606	1	3
GO:0072284	0.24850146150336413	1	4
GO:0005509	7.896000181262047e-10	94	713
GO:0034450	0.32928177815957166	2	17
GO:2000767	0.38046460717169645	2	19
GO:0030488	0.6035302344335435	2	29
GO:0070822	0.4538446663741743	2	22
GO:0061631	0.9180614862259393	1	35
GO:0061650	1.0	0	3
GO:0044314	0.6575506730915142	1	15
GO:0072538	0.604932507316985	1	13
GO:0016323	0.9989960414386241	8	277
GO:0030323	0.19286060605380606	1	3
GO:0004167	0.19286060605380606	1	3
GO:0016863	1.0	0	3
GO:0007492	0.3934631811564106	1	7
GO:0140693	0.9208965774025335	2	59
GO:0098880	0.34854795329137683	1	6
GO:0016702	0.604932507316985	1	13
GO:0016701	0.24850146150336413	1	4
GO:1905168	0.607981407999463	3	45
GO:0005104	0.776985913544772	1	21
GO:0048382	0.19286060605380606	1	3
GO:0004715	0.967683983616045	1	48
GO:0047649	0.01358885255864113	2	3
GO:0070371	0.3615114297075189	3	31
GO:0018344	0.34854795329137683	1	6
GO:0036145	0.24850146150336413	1	4
GO:0004911	0.19286060605380606	1	3
GO:0043491	0.10228558703526197	6	47
GO:0016925	0.14636616381701265	6	52
GO:0003253	0.3003092864980996	1	5
GO:0030247	0.00019664136465441257	6	14
GO:0072107	0.24850146150336413	1	4
GO:1905278	1.0	0	5
GO:0043123	0.15924912047557702	20	228
GO:0016361	0.009264368608062802	3	7
GO:0001540	0.11718844372274105	9	83
GO:0160049	0.12309523642132279	3	18
GO:0046015	0.19286060605380606	1	3
GO:0038138	0.3003092864980996	1	5
GO:0140944	0.005578579509839814	3	6
GO:0023019	0.10071895874712865	2	8
GO:0071504	0.19286060605380606	1	3
GO:0000288	0.405438036467731	2	20
GO:0032926	0.2507071807887816	2	14
GO:0046929	0.34854795329137683	1	6
GO:0160133	0.19286060605380606	1	3
GO:0045724	0.8200390438214065	1	24
GO:0008821	0.34854795329137683	1	6
GO:0042832	0.7031651933270016	1	17
GO:1904707	0.41870814959922215	3	34
GO:0001931	0.6321806093576154	1	14
GO:0061029	0.47422283438659296	1	9
GO:0004252	1.424047017328965e-05	29	179
GO:0045190	0.604932507316985	1	13
GO:0042092	0.43528378435773646	1	8
GO:1904612	0.3003092864980996	1	5
GO:1905370	6.6723952525848415e-06	10	27
GO:0071500	0.19286060605380606	1	3
GO:0051409	1.0	0	3
GO:0035861	0.3272808220361578	9	108
GO:0031499	0.3003092864980996	1	5
GO:0042060	0.7403621107449132	3	55
GO:0046329	0.6221957864493053	2	30
GO:0043194	0.8440205178320941	1	26
GO:0033687	0.24850146150336413	1	4
GO:0033033	0.19286060605380606	1	3
GO:0030016	0.9599419966715677	1	45
GO:0043292	1.0	0	19
GO:1904237	0.19286060605380606	1	3
GO:0060674	0.24850146150336413	1	4
GO:0006930	0.3934631811564106	1	7
GO:0032407	0.3934631811564106	1	7
GO:0048146	0.4741033370244409	3	37
GO:0089701	0.34854795329137683	1	6
GO:1900746	0.19286060605380606	1	3
GO:2000819	0.13588662775009724	4	29
GO:0042799	0.3934631811564106	1	7
GO:0005657	0.6740949721469711	2	33
GO:0010888	0.544236266969702	1	11
GO:0010883	1.0	0	6
GO:0042056	0.5269423022282329	3	40
GO:0043306	0.014069468163309886	3	8
GO:0033018	0.5104787423462751	1	10
GO:0055089	0.6575506730915142	1	15
GO:0048144	0.19286060605380606	1	3
GO:0035579	0.1745797989083752	9	91
GO:0061298	0.3003092864980996	1	5
GO:0016538	0.6740949721469711	2	33
GO:0030890	0.43741567743876697	3	35
GO:1902166	0.6575506730915142	1	15
GO:1902254	1.0	0	7
GO:0044233	0.864808266812163	1	28
GO:1903142	0.34854795329137683	1	6
GO:0010842	0.38046460717169645	2	19
GO:1904906	0.3934631811564106	1	7
